"","match_id","id","goals","own_goals","shots","xG","time","player_id","team_id","position","player","h_a","yellow_card","red_card","roster_in","roster_out","key_passes","assists","xA","xGChain","xGBuildup","positionOrder"
"24",12559,"389662","1","0","7","0.34745991230010986","90","448","117","AML","Ivan Perisic","a","0","0","0","0","4","1","1.0755599737167358","1.5396850109100342","0.7332456707954407","13"
"25",12559,"389663","1","0","6","1.5769984722137451","90","227","117","FW","Robert Lewandowski","a","0","0","0","0","1","0","0.36600011587142944","1.8456753492355347","1.1665165424346924","15"
"26",12559,"389665","0","0","0","0","3","993","117","Sub","Serge Gnabry","a","0","0","0","389660","0","0","0","0","0","17"
"27",12559,"389666","0","0","0","0","10","7266","117","Sub","Leon Dajaku","a","0","0","0","389657","0","0","0","0.36600011587142944","0.36600011587142944","17"
"28",12559,"389664","0","0","0","0","7","6148","117","Sub","Michaël Cuisance","a","0","0","0","389661","0","0","0","0.0654626190662384","0.0654626190662384","17"
"1",12564,"389695","0","0","0","0","90","4358","205","GK","Leopold Zingerle","h","0","0","0","0","0","0","0","0.0941958874464035","0.0941958874464035","1"
"2",12564,"389696","0","0","0","0","90","6476","205","DR","Mohamed Dräger","h","0","0","0","0","1","0","0.04306715354323387","0.09013804793357849","0.09013804793357849","2"
"3",12564,"389697","0","0","0","0","90","7807","205","DC","Luca Kilian","h","0","0","0","0","0","0","0","0.09360259026288986","0.09360259026288986","3"
"4",12564,"389698","0","0","1","0.010677763260900974","90","8078","205","DC","Sebastian Schonlau","h","0","0","0","0","0","0","0","0.14734750986099243","0.13666974008083344","3"
"5",12564,"389699","0","0","0","0","47","7804","205","DL","Laurent Jans","h","0","0","389707","0","0","0","0","0.06604431569576263","0.06604431569576263","4"
"6",12564,"389700","0","0","1","0.060771387070417404","61","7796","205","DMC","Klaus Gjasula","h","1","0","389708","0","1","0","0.022977164015173912","0.08374854922294617","0","7"
"7",12564,"389701","0","0","0","0","90","7797","205","DMC","Sebastian Vasiliadis","h","1","0","0","0","0","0","0","0.44233885407447815","0.44233885407447815","7"
"8",12564,"389703","0","0","3","0.36191001534461975","90","7798","205","AMC","Christopher Antwi-Adjei","h","0","0","0","0","1","0","0.09360259026288986","0.48940974473953247","0.060771387070417404","12"
"9",12564,"389702","0","0","3","0.1596469134092331","90","7795","205","AMC","Kai Pröger","h","0","0","0","0","2","0","0.30473265051841736","0.5625791549682617","0.09819962829351425","12"
"10",12564,"389704","0","0","0","0","90","7799","205","FW","Sven Michel","h","0","0","0","0","1","0","0.05112873762845993","0.20831164717674255","0.15718291699886322","15"
"11",12564,"389705","1","0","2","0.748070240020752","67","7822","205","FW","Dennis Srbeny","h","0","0","389706","0","2","0","0.10784228146076202","0.8788896799087524","0.022977164015173912","15"
"12",12564,"389706","0","0","1","0.05112873762845993","23","7800","205","Sub","Streli Mamba","h","0","0","0","389705","0","0","0","0.05112873762845993","0","17"
"13",12564,"389707","0","0","1","0.012597374618053436","43","5270","205","Sub","Gerrit Holtmann","h","0","0","0","389699","1","0","0.1101120263338089","0.18348078429698944","0.060771387070417404","17"
"14",12564,"389708","0","0","1","0.016767781227827072","29","6296","205","Sub","Abdelhamid Sabiri","h","1","0","0","389700","0","0","0","0.016767781227827072","0","17"
"15",12564,"389709","0","0","0","0","90","281","119","GK","Lukas Hradecky","a","0","0","0","0","0","0","0","0","0","1"
"16",12564,"389710","0","0","0","0","90","421","119","DR","Lars Bender","a","0","0","0","0","0","0","0","0.3036665916442871","0.3036665916442871","2"
"17",12564,"389712","0","0","0","0","90","311","119","DC","Sven Bender","a","0","0","0","0","0","0","0","0.44506871700286865","0.44506871700286865","3"
"18",12564,"389711","0","0","0","0","90","183","119","DC","Jonathan Tah","a","0","0","0","0","0","0","0","0.09271508455276489","0.09271508455276489","3"
"19",12564,"389713","0","0","0","0","79","7899","119","DL","Daley Sinkgraven","a","0","0","389721","0","0","0","0","0","0","4"
"20",12564,"389715","0","0","2","0.12575607001781464","90","5273","119","DMC","Kerem Demirbay","a","0","0","0","0","2","0","0.14738672971725464","0.38690099120140076","0.16842983663082123","7"
"21",12564,"389714","1","0","2","0.4690956175327301","90","42","119","DMC","Julian Baumgartlinger","a","0","0","0","0","3","0","0.23209787905216217","0.4326690435409546","0.3443793058395386","7"
"22",12564,"389716","0","0","1","0.04576804116368294","72","186","119","AMR","Karim Bellarabi","a","0","0","389720","0","0","0","0","0.18100479245185852","0.13523675501346588","11"
"23",12564,"389717","1","0","3","0.5346323847770691","90","5220","119","AMC","Kai Havertz","a","1","0","0","0","1","1","0.6357293725013733","0.6603884696960449","0.21847115457057953","12"
"24",12564,"389718","0","0","0","0","90","6556","119","AML","Moussa Diaby","a","0","0","0","0","3","2","0.5207834839820862","0.7862966656684875","0.265513151884079","13"
"25",12564,"389719","2","0","3","0.9479673504829407","90","83","119","FW","Kevin Volland","a","0","0","0","0","1","0","0.08956367522478104","0.6528688073158264","0.39487531781196594","15"
"26",12564,"389721","0","0","0","0","11","28","119","Sub","Mitchell Weiser","a","0","0","0","389713","0","0","0","0","0","17"
"27",12564,"389720","0","0","1","0.05467164143919945","18","6338","119","Sub","Lucas Alario","a","0","0","0","389716","0","0","0","0","0","17"
"1",12566,"389888","0","0","0","0","90","309","129","GK","Roman Bürki","h","0","0","0","0","0","0","0","0.7528986930847168","0.7528986930847168","1"
"2",12566,"389890","0","0","0","0","90","310","129","DC","Lukasz Piszczek","h","0","0","0","0","0","0","0","1.5617318153381348","1.5617318153381348","3"
"3",12566,"389891","0","0","0","0","90","6490","129","DC","Manuel Akanji","h","0","0","0","0","0","0","0","1.0942260026931763","1.0942260026931763","3"
"4",12566,"389889","0","0","1","0.15182538330554962","90","373","129","DC","Mats Hummels","h","0","0","0","0","1","1","0.30408528447151184","1.3005584478378296","1.3005584478378296","3"
"5",12566,"389892","0","0","2","0.1602228432893753","90","5197","129","DMR","Achraf Hakimi","h","0","0","0","0","1","0","0.10743822157382965","1.4280906915664673","1.1604297161102295","5"
"6",12566,"389893","1","0","2","0.8858178853988647","90","3455","129","DML","Raphael Guerreiro","h","0","0","0","0","2","0","0.23384326696395874","1.8080334663391113","1.1931202411651611","6"
