"","X.1","match_id","id","minute","result","X","Y","xG","player","h_a","player_id","situation","season","shotType","match_id.1","h_team","a_team","h_goals","a_goals","date","player_assisted","lastAction","player_gametime"
"6887",21,12655,363706,81,"BlockedShot",0.898000030517578,0.47,0.0651916638016701,"Leon Goretzka","h",335,"FromCorner",2019,"LeftFoot",12655,"Bayern Munich","Fortuna Duesseldorf",5,0,"2020-05-30 16:30:00","Ivan Perisic","Cross","NA"
"6888",22,12655,363678,3,"SavedShot",0.809000015258789,0.385,0.0368726290762424,"Alfredo Morales","a",252,"OpenPlay",2019,"RightFoot",12655,"Bayern Munich","Fortuna Duesseldorf",5,0,"2020-05-30 16:30:00","Kenan Karaman","Pass","NA"
"6889",23,12655,363682,14,"OwnGoal",0.0309999990463257,0.475,0,"Zanka","a",6030,"OpenPlay",2019,"OtherBodyPart",12655,"Bayern Munich","Fortuna Duesseldorf",5,0,"2020-05-30 16:30:00",NA,"Dispossessed","NA"
"6890",24,12655,363686,32,"BlockedShot",0.894000015258789,0.509000015258789,0.278031289577484,"Kenan Karaman","a",98,"OpenPlay",2019,"LeftFoot",12655,"Bayern Munich","Fortuna Duesseldorf",5,0,"2020-05-30 16:30:00","Erik Thommy","Cross","NA"
"6891",25,12655,363696,59,"MissedShots",0.969000015258789,0.584000015258789,0.31407305598259,"Andre Hoffmann","a",436,"SetPiece",2019,"Head",12655,"Bayern Munich","Fortuna Duesseldorf",5,0,"2020-05-30 16:30:00","Matthias Zimmermann","Cross","NA"
"6892",26,12655,363697,60,"BlockedShot",0.894000015258789,0.271000003814697,0.0362397357821465,"Kenan Karaman","a",98,"OpenPlay",2019,"RightFoot",12655,"Bayern Munich","Fortuna Duesseldorf",5,0,"2020-05-30 16:30:00","Steven Skrzybski","Pass","NA"
"6893",27,12655,363698,60,"MissedShots",0.745,0.582000007629395,0.0126072382554412,"Erik Thommy","a",2676,"OpenPlay",2019,"RightFoot",12655,"Bayern Munich","Fortuna Duesseldorf",5,0,"2020-05-30 16:30:00",NA,"None","NA"
"6894",28,12655,363700,63,"BlockedShot",0.895999984741211,0.779000015258789,0.0221082363277674,"Valon Berisha","a",7178,"OpenPlay",2019,"RightFoot",12655,"Bayern Munich","Fortuna Duesseldorf",5,0,"2020-05-30 16:30:00","Niko Gießelmann","Pass","33"
"6895",29,12655,363701,64,"SavedShot",0.799000015258789,0.630999984741211,0.0236519165337086,"Niko Gießelmann","a",7056,"FromCorner",2019,"LeftFoot",12655,"Bayern Munich","Fortuna Duesseldorf",5,0,"2020-05-30 16:30:00",NA,"None","NA"
"6896",1,12656,363707,10,"BlockedShot",0.766999969482422,0.339000015258789,0.0174854975193739,"Jonas Hofmann","h",320,"OpenPlay",2019,"RightFoot",12656,"Borussia M.Gladbach","Union Berlin",4,1,"2020-05-31 13:30:00",NA,"None","NA"
"6897",2,12656,363708,12,"SavedShot",0.455,0.705,0.00643388880416751,"Florian Neuhaus","h",7065,"OpenPlay",2019,"RightFoot",12656,"Borussia M.Gladbach","Union Berlin",4,1,"2020-05-31 13:30:00","Lars Stindl","Pass","NA"
"6898",3,12656,363709,13,"BlockedShot",0.728000030517578,0.639000015258789,0.0123192984610796,"Lars Stindl","h",208,"FromCorner",2019,"RightFoot",12656,"Borussia M.Gladbach","Union Berlin",4,1,"2020-05-31 13:30:00",NA,"Aerial","NA"
"6899",4,12656,363711,14,"SavedShot",0.851999969482422,0.64,0.0513256527483463,"Marcus Thuram","h",5992,"OpenPlay",2019,"LeftFoot",12656,"Borussia M.Gladbach","Union Berlin",4,1,"2020-05-31 13:30:00","Lars Stindl","Pass","NA"
"6900",5,12656,363712,16,"Goal",0.88,0.54,0.129193603992462,"Florian Neuhaus","h",7065,"OpenPlay",2019,"LeftFoot",12656,"Borussia M.Gladbach","Union Berlin",4,1,"2020-05-31 13:30:00","Patrick Herrmann","TakeOn","NA"
"6901",6,12656,363713,21,"SavedShot",0.868000030517578,0.630999984741211,0.0850197225809097,"Lars Stindl","h",208,"OpenPlay",2019,"RightFoot",12656,"Borussia M.Gladbach","Union Berlin",4,1,"2020-05-31 13:30:00",NA,"BallRecovery","NA"
"6902",7,12656,363716,35,"BlockedShot",0.806999969482422,0.69,0.0525704100728035,"Alassane Pléa","h",3310,"OpenPlay",2019,"RightFoot",12656,"Borussia M.Gladbach","Union Berlin",4,1,"2020-05-31 13:30:00","Marcus Thuram","Pass","NA"
"6903",8,12656,363717,40,"Goal",0.928000030517578,0.46,0.362157642841339,"Marcus Thuram","h",5992,"OpenPlay",2019,"Head",12656,"Borussia M.Gladbach","Union Berlin",4,1,"2020-05-31 13:30:00","Alassane Pléa","Chipped","NA"
"6904",9,12656,363720,52,"BlockedShot",0.931999969482422,0.335999984741211,0.223175257444382,"Patrick Herrmann","h",420,"OpenPlay",2019,"RightFoot",12656,"Borussia M.Gladbach","Union Berlin",4,1,"2020-05-31 13:30:00","Lars Stindl","BallRecovery","NA"
"6905",10,12656,363721,53,"BlockedShot",0.94,0.748000030517578,0.0269890166819096,"Alassane Pléa","h",3310,"FromCorner",2019,"RightFoot",12656,"Borussia M.Gladbach","Union Berlin",4,1,"2020-05-31 13:30:00",NA,"None","NA"
"6906",11,12656,363722,55,"MissedShots",0.75,0.316000003814697,0.0488765351474285,"Ramy Bensebaini","h",3349,"DirectFreekick",2019,"LeftFoot",12656,"Borussia M.Gladbach","Union Berlin",4,1,"2020-05-31 13:30:00",NA,"Standard","NA"
"6907",12,12656,363723,56,"BlockedShot",0.869000015258789,0.34,0.0305881779640913,"Alassane Pléa","h",3310,"OpenPlay",2019,"RightFoot",12656,"Borussia M.Gladbach","Union Berlin",4,1,"2020-05-31 13:30:00","Stefan Lainer","Cross","NA"
"6908",13,12656,363724,58,"Goal",0.956999969482422,0.545999984741211,0.642805516719818,"Marcus Thuram","h",5992,"OpenPlay",2019,"RightFoot",12656,"Borussia M.Gladbach","Union Berlin",4,1,"2020-05-31 13:30:00","Alassane Pléa","Pass","NA"
"6909",14,12656,363726,67,"SavedShot",0.965999984741211,0.650999984741211,0.075000137090683,"Marcus Thuram","h",5992,"OpenPlay",2019,"RightFoot",12656,"Borussia M.Gladbach","Union Berlin",4,1,"2020-05-31 13:30:00","Ramy Bensebaini","Pass","NA"
"6910",15,12656,363731,80,"Goal",0.875,0.510999984741211,0.39843475818634,"Alassane Pléa","h",3310,"OpenPlay",2019,"LeftFoot",12656,"Borussia M.Gladbach","Union Berlin",4,1,"2020-05-31 13:30:00","Ramy Bensebaini","Pass","NA"
"6911",16,12656,363710,14,"MissedShots",0.846999969482422,0.442000007629395,0.0274648293852806,"Christian Gentner","a",60,"OpenPlay",2019,"Head",12656,"Borussia M.Gladbach","Union Berlin",4,1,"2020-05-31 13:30:00","Neven Subotic","Chipped","NA"
"6912",17,12656,363714,22,"MissedShots",0.92,0.4,0.0622241497039795,"Sebastian Andersson","a",7880,"OpenPlay",2019,"Head",12656,"Borussia M.Gladbach","Union Berlin",4,1,"2020-05-31 13:30:00","Christopher Trimmel","Cross","NA"
"6913",18,12656,363715,28,"MissedShots",0.933000030517578,0.534000015258789,0.0757616683840752,"Marvin Friedrich","a",370,"SetPiece",2019,"Head",12656,"Borussia M.Gladbach","Union Berlin",4,1,"2020-05-31 13:30:00","Christian Gentner","Aerial","NA"
"6914",19,12656,363718,45,"SavedShot",0.756999969482422,0.651999969482422,0.0101634310558438,"Marius Bülter","a",7879,"OpenPlay",2019,"RightFoot",12656,"Borussia M.Gladbach","Union Berlin",4,1,"2020-05-31 13:30:00",NA,"Aerial","NA"
"6915",20,12656,363719,49,"Goal",0.963000030517578,0.467999992370605,0.314376443624496,"Sebastian Andersson","a",7880,"SetPiece",2019,"Head",12656,"Borussia M.Gladbach","Union Berlin",4,1,"2020-05-31 13:30:00","Marcus Ingvartsen","BallTouch","NA"
"6916",21,12656,363725,63,"BlockedShot",0.761999969482422,0.577999992370606,0.0161280818283558,"Marius Bülter","a",7879,"SetPiece",2019,"RightFoot",12656,"Borussia M.Gladbach","Union Berlin",4,1,"2020-05-31 13:30:00",NA,"None","NA"
"6917",22,12656,363727,69,"SavedShot",0.895999984741211,0.515999984741211,0.0747787952423096,"Joshua Mees","a",7885,"OpenPlay",2019,"Head",12656,"Borussia M.Gladbach","Union Berlin",4,1,"2020-05-31 13:30:00","Christian Gentner","Aerial","25"
"6918",23,12656,363728,73,"BlockedShot",0.926999969482422,0.492999992370605,0.0588228777050972,"Sebastian Andersson","a",7880,"FromCorner",2019,"Head",12656,"Borussia M.Gladbach","Union Berlin",4,1,"2020-05-31 13:30:00","Christopher Trimmel","Aerial","NA"
"6919",24,12656,363729,75,"MissedShots",0.783000030517578,0.609000015258789,0.0293728467077017,"Joshua Mees","a",7885,"OpenPlay",2019,"RightFoot",12656,"Borussia M.Gladbach","Union Berlin",4,1,"2020-05-31 13:30:00","Sebastian Andersson","Pass","25"
"6920",25,12656,363730,78,"MissedShots",0.714000015258789,0.507000007629395,0.0171031784266233,"Marcus Ingvartsen","a",7883,"OpenPlay",2019,"LeftFoot",12656,"Borussia M.Gladbach","Union Berlin",4,1,"2020-05-31 13:30:00","Christian Gentner","Pass","NA"
"6921",26,12656,363732,84,"SavedShot",0.739000015258789,0.412000007629395,0.0163435358554125,"Yunus Malli","a",45,"OpenPlay",2019,"RightFoot",12656,"Borussia M.Gladbach","Union Berlin",4,1,"2020-05-31 13:30:00","Grischa Prömel","Pass","10"
"6922",27,12656,363733,85,"SavedShot",0.750999984741211,0.641999969482422,0.0173830613493919,"Joshua Mees","a",7885,"OpenPlay",2019,"RightFoot",12656,"Borussia M.Gladbach","Union Berlin",4,1,"2020-05-31 13:30:00","Grischa Prömel","Pass","25"
"6923",1,12663,363734,10,"MissedShots",0.88,0.345999984741211,0.100571021437645,"Christopher Antwi-Adjei","h",7798,"OpenPlay",2019,"RightFoot",12663,"Paderborn","Borussia Dortmund",1,6,"2020-05-31 16:00:00","Dennis Srbeny","Pass","NA"
"6924",2,12663,363735,12,"MissedShots",0.866999969482422,0.322000007629395,0.0504886768758297,"Christopher Antwi-Adjei","h",7798,"OpenPlay",2019,"RightFoot",12663,"Paderborn","Borussia Dortmund",1,6,"2020-05-31 16:00:00","Sebastian Vasiliadis","Pass","NA"
"6925",3,12663,363738,28,"MissedShots",0.714000015258789,0.535999984741211,0.0149172339588404,"Gerrit Holtmann","h",5270,"OpenPlay",2019,"LeftFoot",12663,"Paderborn","Borussia Dortmund",1,6,"2020-05-31 16:00:00","Mohamed Dräger","Pass","NA"
"6926",4,12663,363740,40,"MissedShots",0.875999984741211,0.735999984741211,0.0582025870680809,"Christopher Antwi-Adjei","h",7798,"OpenPlay",2019,"LeftFoot",12663,"Paderborn","Borussia Dortmund",1,6,"2020-05-31 16:00:00","Gerrit Holtmann","Pass","NA"
"6927",5,12663,363743,47,"MissedShots",0.769000015258789,0.729000015258789,0.0199715290218592,"Gerrit Holtmann","h",5270,"OpenPlay",2019,"LeftFoot",12663,"Paderborn","Borussia Dortmund",1,6,"2020-05-31 16:00:00","Uwe Hünemeier","Pass","NA"
"6928",6,12663,363749,64,"BlockedShot",0.738000030517578,0.654000015258789,0.0479116886854172,"Uwe Hünemeier","h",4258,"DirectFreekick",2019,"RightFoot",12663,"Paderborn","Borussia Dortmund",1,6,"2020-05-31 16:00:00",NA,"Standard","NA"
"6929",7,12663,363751,69,"BlockedShot",0.906999969482422,0.322000007629395,0.0301058106124401,"Mohamed Dräger","h",6476,"OpenPlay",2019,"RightFoot",12663,"Paderborn","Borussia Dortmund",1,6,"2020-05-31 16:00:00","Sven Michel","Chipped","NA"
"6930",8,12663,363752,71,"Goal",0.885,0.5,0.757451474666595,"Uwe Hünemeier","h",4258,"Penalty",2019,"RightFoot",12663,"Paderborn","Borussia Dortmund",1,6,"2020-05-31 16:00:00",NA,"Standard","NA"
"6931",9,12663,363754,75,"BlockedShot",0.846999969482422,0.490999984741211,0.0601142197847366,"Sebastian Vasiliadis","h",7797,"SetPiece",2019,"RightFoot",12663,"Paderborn","Borussia Dortmund",1,6,"2020-05-31 16:00:00","Christian Strohdiek","HeadPass","NA"
"6932",10,12663,363736,16,"SavedShot",0.933000030517578,0.31,0.279287874698639,"Thorgan Hazard","a",213,"OpenPlay",2019,"RightFoot",12663,"Paderborn","Borussia Dortmund",1,6,"2020-05-31 16:00:00","Lukasz Piszczek","Chipped","NA"
"6933",11,12663,363737,25,"BlockedShot",0.861999969482422,0.6,0.339722067117691,"Raphael Guerreiro","a",3455,"OpenPlay",2019,"LeftFoot",12663,"Paderborn","Borussia Dortmund",1,6,"2020-05-31 16:00:00","Julian Brandt","Pass","NA"
"6934",12,12663,363739,35,"MissedShots",0.913000030517578,0.532999992370605,0.085894338786602,"Emre Can","a",604,"FromCorner",2019,"Head",12663,"Paderborn","Borussia Dortmund",1,6,"2020-05-31 16:00:00","Thorgan Hazard","Cross","NA"
"6935",13,12663,363741,43,"MissedShots",0.809000015258789,0.612000007629395,0.0357888825237751,"Emre Can","a",604,"OpenPlay",2019,"RightFoot",12663,"Paderborn","Borussia Dortmund",1,6,"2020-05-31 16:00:00","Jadon Sancho","Pass","NA"
"6936",14,12663,363742,44,"MissedShots",0.843000030517578,0.560999984741211,0.0831687152385712,"Julian Brandt","a",261,"OpenPlay",2019,"RightFoot",12663,"Paderborn","Borussia Dortmund",1,6,"2020-05-31 16:00:00","Achraf Hakimi","Pass","NA"
"6937",15,12663,363744,48,"SavedShot",0.865,0.424000015258789,0.33364599943161,"Achraf Hakimi","a",5197,"OpenPlay",2019,"RightFoot",12663,"Paderborn","Borussia Dortmund",1,6,"2020-05-31 16:00:00","Jadon Sancho","Pass","NA"
"6938",16,12663,363745,49,"MissedShots",0.916999969482422,0.455999984741211,0.0877513736486435,"Mats Hummels","a",373,"FromCorner",2019,"Head",12663,"Paderborn","Borussia Dortmund",1,6,"2020-05-31 16:00:00","Jadon Sancho","Cross","NA"
"6939",17,12663,363746,51,"MissedShots",0.943000030517578,0.472000007629395,0.60971587896347,"Thorgan Hazard","a",213,"OpenPlay",2019,"RightFoot",12663,"Paderborn","Borussia Dortmund",1,6,"2020-05-31 16:00:00","Jadon Sancho","Pass","NA"
"6940",18,12663,363747,53,"Goal",0.964000015258789,0.527999992370605,0.638091683387756,"Thorgan Hazard","a",213,"OpenPlay",2019,"RightFoot",12663,"Paderborn","Borussia Dortmund",1,6,"2020-05-31 16:00:00",NA,"None","NA"
"6941",19,12663,363748,56,"Goal",0.965,0.477999992370605,0.830050647258759,"Jadon Sancho","a",6345,"OpenPlay",2019,"RightFoot",12663,"Paderborn","Borussia Dortmund",1,6,"2020-05-31 16:00:00","Julian Brandt","Pass","NA"
"6942",20,12663,363750,68,"SavedShot",0.775,0.552999992370605,0.0425244197249413,"Emre Can","a",604,"OpenPlay",2019,"RightFoot",12663,"Paderborn","Borussia Dortmund",1,6,"2020-05-31 16:00:00","Julian Brandt","Pass","NA"
"6943",21,12663,363753,73,"Goal",0.855999984741211,0.572999992370606,0.0984057262539864,"Jadon Sancho","a",6345,"OpenPlay",2019,"LeftFoot",12663,"Paderborn","Borussia Dortmund",1,6,"2020-05-31 16:00:00","Thorgan Hazard","Pass","NA"
"6944",22,12663,363755,84,"Goal",0.873000030517578,0.372999992370605,0.108124062418938,"Achraf Hakimi","a",5197,"OpenPlay",2019,"RightFoot",12663,"Paderborn","Borussia Dortmund",1,6,"2020-05-31 16:00:00","Marcel Schmelzer","Pass","NA"
"6945",23,12663,363756,87,"SavedShot",0.888000030517578,0.292999992370605,0.0722652971744537,"Giovanni Reyna","a",8191,"OpenPlay",2019,"RightFoot",12663,"Paderborn","Borussia Dortmund",1,6,"2020-05-31 16:00:00","Jadon Sancho","Pass","10"
"6946",24,12663,363757,88,"Goal",0.964000015258789,0.49,0.556091010570526,"Marcel Schmelzer","a",313,"FromCorner",2019,"RightFoot",12663,"Paderborn","Borussia Dortmund",1,6,"2020-05-31 16:00:00","Axel Witsel","Cross","10"
"6947",25,12663,363758,90,"Goal",0.896999969482422,0.412000007629395,0.295376062393188,"Jadon Sancho","a",6345,"OpenPlay",2019,"RightFoot",12663,"Paderborn","Borussia Dortmund",1,6,"2020-05-31 16:00:00","Mateu Morey","Pass","NA"
"6948",1,12662,363760,6,"SavedShot",0.970999984741211,0.382000007629395,0.281142354011536,"Elvis Rexhbecaj","h",6445,"OpenPlay",2019,"LeftFoot",12662,"FC Cologne","RasenBallsport Leipzig",2,4,"2020-06-01 18:30:00","Florian Kainz","Pass","NA"
"6949",2,12662,363761,6,"Goal",0.918000030517578,0.602999992370605,0.104226566851139,"Jhon Córdoba","h",48,"OpenPlay",2019,"LeftFoot",12662,"FC Cologne","RasenBallsport Leipzig",2,4,"2020-06-01 18:30:00",NA,"Rebound","NA"
"6950",3,12662,363763,13,"SavedShot",0.920999984741211,0.505999984741211,0.141243502497673,"Jhon Córdoba","h",48,"OpenPlay",2019,"Head",12662,"FC Cologne","RasenBallsport Leipzig",2,4,"2020-06-01 18:30:00","Elvis Rexhbecaj","Cross","NA"
"6951",4,12662,363773,53,"SavedShot",0.844000015258789,0.679000015258789,0.0346393957734108,"Ellyes Skhiri","h",3347,"OpenPlay",2019,"RightFoot",12662,"FC Cologne","RasenBallsport Leipzig",2,4,"2020-06-01 18:30:00","Ismail Jakobs","Pass","NA"
"6952",5,12662,363774,54,"Goal",0.75,0.385999984741211,0.0125059308484197,"Anthony Modeste","h",137,"OpenPlay",2019,"RightFoot",12662,"FC Cologne","RasenBallsport Leipzig",2,4,"2020-06-01 18:30:00",NA,"None","67"
"6953",6,12662,363777,64,"BlockedShot",0.780999984741211,0.345999984741211,0.0233877189457417,"Jan Thielmann","h",8205,"OpenPlay",2019,"RightFoot",12662,"FC Cologne","RasenBallsport Leipzig",2,4,"2020-06-01 18:30:00","Dominick Drexler","Pass","29"
"6954",7,12662,363783,86,"MissedShots",0.844000015258789,0.450999984741211,0.235918655991554,"Anthony Modeste","h",137,"OpenPlay",2019,"RightFoot",12662,"FC Cologne","RasenBallsport Leipzig",2,4,"2020-06-01 18:30:00","Ellyes Skhiri","Pass","67"
"6955",8,12662,363759,3,"SavedShot",0.921999969482422,0.43,0.134945765137672,"Timo Werner","a",65,"OpenPlay",2019,"RightFoot",12662,"FC Cologne","RasenBallsport Leipzig",2,4,"2020-06-01 18:30:00","Nordi Mukiele","Pass","NA"
"6956",9,12662,363762,11,"MissedShots",0.918000030517578,0.519000015258789,0.0457277894020081,"Patrik Schick","a",1236,"FromCorner",2019,"Head",12662,"FC Cologne","RasenBallsport Leipzig",2,4,"2020-06-01 18:30:00","Angelino","Aerial","NA"
"6957",10,12662,363764,15,"MissedShots",0.734000015258789,0.437000007629395,0.017598295584321,"Marcel Sabitzer","a",5248,"OpenPlay",2019,"RightFoot",12662,"FC Cologne","RasenBallsport Leipzig",2,4,"2020-06-01 18:30:00","Patrik Schick","Pass","NA"
"6958",11,12662,363765,19,"Goal",0.915,0.477999992370605,0.106060691177845,"Patrik Schick","a",1236,"OpenPlay",2019,"Head",12662,"FC Cologne","RasenBallsport Leipzig",2,4,"2020-06-01 18:30:00","Angelino","Cross","NA"
"6959",12,12662,363766,25,"MissedShots",0.929000015258789,0.49,0.330077677965164,"Patrik Schick","a",1236,"FromCorner",2019,"Head",12662,"FC Cologne","RasenBallsport Leipzig",2,4,"2020-06-01 18:30:00","Angelino","Cross","NA"
"6960",13,12662,363767,37,"Goal",0.868000030517578,0.485999984741211,0.395797818899155,"Christopher Nkunku","a",3300,"OpenPlay",2019,"RightFoot",12662,"FC Cologne","RasenBallsport Leipzig",2,4,"2020-06-01 18:30:00","Konrad Laimer","Throughball","NA"
"6961",14,12662,363768,39,"MissedShots",0.894000015258789,0.430999984741211,0.0381457880139351,"Patrik Schick","a",1236,"OpenPlay",2019,"Head",12662,"FC Cologne","RasenBallsport Leipzig",2,4,"2020-06-01 18:30:00","Angelino","Aerial","NA"
"6962",15,12662,363769,45,"BlockedShot",0.970999984741211,0.595999984741211,0.310152858495712,"Patrik Schick","a",1236,"OpenPlay",2019,"Head",12662,"FC Cologne","RasenBallsport Leipzig",2,4,"2020-06-01 18:30:00","Angelino","Chipped","NA"
"6963",16,12662,363770,46,"MissedShots",0.923000030517578,0.542999992370605,0.0978787615895271,"Patrik Schick","a",1236,"FromCorner",2019,"Head",12662,"FC Cologne","RasenBallsport Leipzig",2,4,"2020-06-01 18:30:00","Angelino","Cross","NA"
"6964",17,12662,363771,46,"BlockedShot",0.705,0.457999992370605,0.0150924753397703,"Christopher Nkunku","a",3300,"OpenPlay",2019,"RightFoot",12662,"FC Cologne","RasenBallsport Leipzig",2,4,"2020-06-01 18:30:00","Patrik Schick","LayOff","NA"
"6965",18,12662,363772,49,"Goal",0.870999984741211,0.620999984741211,0.256496638059616,"Timo Werner","a",65,"OpenPlay",2019,"RightFoot",12662,"FC Cologne","RasenBallsport Leipzig",2,4,"2020-06-01 18:30:00","Péter Gulácsi","Pass","NA"
"6966",19,12662,363775,56,"Goal",0.840999984741211,0.445,0.0534480549395084,"Dani Olmo","a",8292,"FromCorner",2019,"RightFoot",12662,"FC Cologne","RasenBallsport Leipzig",2,4,"2020-06-01 18:30:00",NA,"None","NA"
"6967",20,12662,363776,61,"BlockedShot",0.819000015258789,0.457999992370605,0.0195060167461634,"Dani Olmo","a",8292,"SetPiece",2019,"RightFoot",12662,"FC Cologne","RasenBallsport Leipzig",2,4,"2020-06-01 18:30:00",NA,"Aerial","NA"
"6968",21,12662,363778,65,"SavedShot",0.885,0.262000007629395,0.088347502052784,"Timo Werner","a",65,"OpenPlay",2019,"RightFoot",12662,"FC Cologne","RasenBallsport Leipzig",2,4,"2020-06-01 18:30:00","Marcel Sabitzer","Pass","NA"
"6969",22,12662,363779,65,"MissedShots",0.880999984741211,0.445999984741211,0.268924057483673,"Patrik Schick","a",1236,"OpenPlay",2019,"Head",12662,"FC Cologne","RasenBallsport Leipzig",2,4,"2020-06-01 18:30:00",NA,"Rebound","NA"
"6970",23,12662,363780,76,"MissedShots",0.863000030517578,0.419000015258789,0.445494741201401,"Dani Olmo","a",8292,"OpenPlay",2019,"RightFoot",12662,"FC Cologne","RasenBallsport Leipzig",2,4,"2020-06-01 18:30:00","Christopher Nkunku","Pass","NA"
"6971",24,12662,363781,77,"MissedShots",0.879000015258789,0.605999984741211,0.270564198493958,"Timo Werner","a",65,"OpenPlay",2019,"LeftFoot",12662,"FC Cologne","RasenBallsport Leipzig",2,4,"2020-06-01 18:30:00","Dani Olmo","Pass","NA"
"6972",25,12662,363782,81,"SavedShot",0.75,0.412999992370605,0.037719938904047,"Marcel Sabitzer","a",5248,"OpenPlay",2019,"RightFoot",12662,"FC Cologne","RasenBallsport Leipzig",2,4,"2020-06-01 18:30:00",NA,"TakeOn","NA"
"6973",26,12662,363784,94,"SavedShot",0.875999984741211,0.4,0.300435990095139,"Marcel Sabitzer","a",5248,"OpenPlay",2019,"RightFoot",12662,"FC Cologne","RasenBallsport Leipzig",2,4,"2020-06-01 18:30:00","Emil Forsberg","Pass","NA"
"6974",1,12612,363786,14,"SavedShot",0.760999984741211,0.602000007629395,0.0339490585029125,"Davy Klaassen","h",6045,"OpenPlay",2019,"RightFoot",12612,"Werder Bremen","Eintracht Frankfurt",0,3,"2020-06-03 18:30:00",NA,"TakeOn","NA"
"6975",2,12612,363787,22,"SavedShot",0.873000030517578,0.3,0.0432664752006531,"Davie Selke","h",4280,"OpenPlay",2019,"RightFoot",12612,"Werder Bremen","Eintracht Frankfurt",0,3,"2020-06-03 18:30:00",NA,"None","NA"
